qid227,qid228,qid230,qid231_text,qid232,qid234,qid297,qid297_7_text,qid299_text,qid250_1,qid250_2,qid250_3,qid250_4,qid250_5,qid250_6,qid250_7,qid250_8,qid300_1,qid300_4,qid300_5,qid300_6,qid300_7,qid300_8,qid300_9,qid300_10,qid300_10_text,qid251_1,qid251_2,qid251_3,qid251_4,qid251_5,qid251_6,qid251_7,qid251_8,qid251_9,qid251_9_text,qid235_13,qid235_1,qid235_2,qid235_3,qid235_4,qid235_8,qid235_9,qid235_10,qid235_11,qid235_11_text,qid236_text,qid237_1_1,qid237_1_2,qid237_1_3,qid237_2_1,qid237_2_2,qid237_2_3,qid237_3_1,qid237_3_2,qid237_3_3,qid237_4_1,qid237_4_2,qid237_4_3,qid237_5_1,qid237_5_2,qid237_5_3,qid237_6_1,qid237_6_2,qid237_6_3,qid237_7_1,qid237_7_2,qid237_7_3,qid237_8_1,qid237_8_2,qid237_8_3,qid237_9_1,qid237_9_2,qid237_9_3,qid237_10_1,qid237_10_2,qid237_10_3,qid237_11_1,qid237_11_2,qid237_11_3,qid237_12_1,qid237_12_2,qid237_12_3,qid237_13_1,qid237_13_2,qid237_13_3,qid238_1,qid238_7,qid238_8,qid238_9,qid238_10,qid238_2,qid238_13,qid238_13_text,qid240_1,qid240_2,qid240_3,qid240_4,qid240_5,qid240_7,qid240_8,qid240_9,qid240_10,qid240_26,qid240_11,qid240_12,qid240_28,qid240_13,qid240_14,qid240_15,qid240_16,qid240_17,qid240_20,qid240_21,qid240_22,qid240_23,qid240_24,qid240_25,qid240_29,qid240_18,qid240_18_text,qid241_text,qid243_text,qid244_text,qid245_text,qid247_text,qid248_text,qid249_1,qid249_2,qid249_3,qid252_1,qid252_2,qid252_3,qid252_4,qid252_5,qid252_6,qid252_7,qid252_8,qid252_9,qid252_10,qid252_11,qid252_12,qid305,qid273_1,qid273_2,qid273_3,qid273_4,qid273_5,qid273_6,qid274,qid306,qid302_1,qid302_2,qid302_3,qid302_4,qid275,qid276_text,qid307_text,qid278,qid279_text,qid280_text,qid281_text,qid282_text,qid267_text,qid268_text,qid270_text,qid309_text,qid283_text,qid284_text,qid245_text_32e7cc92_ay4puphdn8fxpartopics,qid245_text_32e7cc92_ay4puphdn8fxtopics,qid245_text_32e7cc92_ay4puphdn8fxtopichierarchy1,qid227_label,qid228_label,qid230_label,qid232_label,qid234_label,qid274_label,qid275_label,qid278_label,qid297_label,qid305_label,qid306_label
1.0,4.0,10.0,2304.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,-99,1.0,1.0,1.0,,1.0,,1.0,,,-99,"Community, meaningful connections, creativity and self expression, music & dancing.",,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,"Training is important but the Le el of training needed varies depending on what the role is. Eg. Greeters training is something that could be done with the first shift, then be passed on the the next shift in a handover, accompanied by a run sheet, where as Ranger training would probably be best done as a group at the start of the event. Other than that, the only other thing people may not like is if a shift is to long. ",Having support/help if needed. Sharing roles to spread the workload.,"Communication breakdowns, eg. Lack of communication or miss communication. People being unreliable and/or not pulling their weight, creating more work for the rest of the team.","Yes, MindSub has collaborated with Papania and Noodle Cart Crew, to put on 2x multi day music events. We have also collaborated with Sparkhaus to put on a warehouse party. ",,One big annual burn. Monthly burner pub pub.,2.0,3.0,4.0,2.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,2.0,5.0,,1.0,1.0,1.0,,,2.0,3.0,2.0,1.0,3.0,1.0,2.0,The change in governance has seen a rise in interest from camps that have not participated in some time.,"I am not sure what is missing, but a combination of Covid and a lack of trust in the previous people running Seed lead to nothing happening for a very long time. This along with the pressure most people are feeling in the current financial climate has lead to a massive downturn in those with capacity to help organise and create for the burn, as well as people just don’t seem to be as motivated. We need to reignite the community sooner how. I also feel we need to somehow get the younger generations aware and involved in the burner community, though I am not sure how you would do this in a way that draws those in with the right mindset.",3.0,-99,-99,"Yes, a few of these I would have recommendations for.",-99,500.0,400.0,300.0,$150,"For it to get back to how it was at its peak before Covid, then to continue to grow. This is why I feel we need to draw in more young people.",Thank you for all of the amazing work you are doing to try and keep the flame alive and burning bright. We see you. We love you xo,,Unknown,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,It is a very important part of the experience.,Somewhat Connected,Somewhat Important,,Neutral,No preference / I'd attend either way
1.0,4.0,10.0,,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,1.0,,1.0,,,-99,"My first Burn event in my life was Blazing Swan. I was in the search for a deeper meaning of community in events, I wanted to immerse myself in a world where radical self (when I say self, I mean all of it: the expression but also just the being unapologetically yourself) was not just welcomed by others but wished for. ",1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,-99,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,I have been part of my Theme Camp organization leads at BM,"Role clarity for sure, as it's easy for me to just take on too much, when tasks aren't clearly distributed. ",,,,,"One big annual burn in NSW is enough I believe. You don't want to diffuse people's energy too much, as a Burner asks for a lot of time, creativity and commitment. ",2.0,2.0,3.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,2.0,2.0,6.0,7.0,7.0,4.0,1.0,,1.0,,,,1.0,1.0,3.0,3.0,3.0,3.0,2.0,"I am part of the Peachy community, which is keeping me connected to other Burners, through Peachy events being alive. ","I feel like it's been a while since BOSS has had an event, and there are a lot of Burners connecting are their events. ",2.0,"Apologized, I don't. ",,,-99,700.0,550.0,500.0,400,"If we have 1 main Burn in NSW to put time and energy in, theme camps would all start creating their individual little fundraisers that would give options to participate to more Burner-like minded events throughout the year.   The Burn would be in a month like April or May at the latest, where weather is comfy but we can burn. 🔥 ",-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,"It is an essential, non-negotiable part of the event for me.",Somewhat Connected,Very Important,,Somewhat Important,To attend a Burn during colder months to ensure effigy/temple burns occur
1.0,6.0,10.0,2113.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,1.0,,,,,-99,"Participation. Self expression, acceptance, gifting, awesome people. ",,,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,-99,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,-99,-99,,,,,One big annual annual,2.0,3.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,,,,,1.0,,3.0,3.0,3.0,2.0,1.0,3.0,3.0,That there are a few people willing to arrange small scale burns. ,Less politics would be nice. ,4.0,-99,-99,-99,-99,500.0,350.0,300.0,200,-99,-99,,,,"Yes, I consent",55 - 64,New South Wales,Attended 2-4 events,No,"It's a nice feature, but not essential.",Neutral,Not Very Important,,Very Important,No preference / I'd attend either way
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,"Yes, I consent",25 - 34,Australian Capital Territory,,,,,,,,
1.0,4.0,10.0,2026.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,1.0,,,,,-99,Camping in beautiful Nature which balances me. Connection beyond default world. Heart felt moments. Dance. Stars. Joy. Laughter. ,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-99,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,-99,Freedom  Spontaneous ,,,,,-99,2.0,2.0,3.0,8.0,8.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,4.0,1.0,1.0,,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0,-99,Strong culture ,4.0,-99,-99,-99,-99,800.0,600.0,400.0,300,"Intent, class, grounded, meaningful beyond the event",-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,"It's a nice feature, but not essential.",Neutral,Not Very Important,,Somewhat Important,To attend a Burn during warmer months without effigy/temple burns
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,"Yes, I consent",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,3.0,1.0,2300.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-99,4.0,3.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,"Yes, I consent",25 - 34,Australian Capital Territory,Attended 2-4 events,No,,,,,,
1.0,4.0,10.0,2540.0,4.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,-99,,,,,,,1.0,,,-99,,,,,,,,1.0,,-99,-99,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,"One annual burn, coastal, summer, similar to love burn miami ",2.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,5.0,,,,,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,4.0,-99,-99,2.0,-99,-99,-99,-99,500.0,350.0,250.0,100,"Coastal, summer, bush doof, with the beach / nature",-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,It is a very important part of the experience.,Somewhat Disconnected,Very Important,,Neutral,No preference / I'd attend either way
1.0,6.0,16.0,3070.0,4.0,2.0,1.0,-99,"Simply more kids attending, most especially those in the most awkward ages of between 12-17. This would likely best include the strong support of a potent tweens/ teens club with relevant activities & safe space, etc.",,,,,1.0,,,,,,,,,,,1.0,"For newbies, I imagine all the above may amplify their comfort!?",,,,,,,1.0,,,-99,,1.0,1.0,,1.0,1.0,1.0,,,-99,"Connection, creativity, playfulness, acceptance, comfort of expression & consciousness expansion (primarily!)",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,-99,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,-99,"I would suggest that targeted mentorship & clear succession processes, along with active training programs would go a long way towards improving leadership & hence volly wrangling etc","As above, I would suggest that targeted mentorship & clear succession processes, along with active training programs would go a long way towards improving leadership & hence volly wrangling etc","Generally just reliable of individual contributions, the usual ",Often. Co-lab’s are the best! Especially useful when camp leads are approaching burnout :-),,"Definitely one large national burn, as centrally located as practical, along with all the current (5-6?) local burns, plus monthly burning pub events in each locality ",2.0,2.0,4.0,6.0,2.0,1.0,1.0,2.0,8.0,7.0,2.0,1.0,2.0,2.0,1.0,5.0,,,1.0,,,,1.0,1.0,,,,,1.0,The community owned aspect!,Greater community consultation ,4.0,Worth asking the Confest board if they would make any of their sites available?,Tarp Mahal Installations for rain & shade cover,-99,"ConFest. Any alternative EDM / doof type festivals operating within any type of proximity (Dragon Dreaming, etc). Other burns (Underland, etc).",400.0,350.0,300.0,<200,"For the community to come back & re-create the awesomeness of the pre-Covid, pre-private ownership years!",Take great care around potentially discouraging any new participants… 1st timers are ultimately THE KEY POINT of our community & it’s expansive offerings in my opinion!!! :-),,Unknown,,"Yes, I consent",55 - 64,Victoria,Attended 5+ events,Yes,"It is an essential, non-negotiable part of the event for me.",Very Connected,Not Very Important,"Yes, I have before and/or would again.",Neutral,To attend a Burn during colder months to ensure effigy/temple burns occur
1.0,4.0,10.0,2775.0,3.0,2.0,4.0,-99,-99,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,,,1.0,,,-99,"Self expression, safe space, community",,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,Twice a year,2.0,3.0,3.0,7.0,2.0,7.0,8.0,8.0,7.0,2.0,1.0,8.0,8.0,6.0,1.0,1.0,,1.0,,1.0,,,3.0,3.0,3.0,5.0,1.0,3.0,4.0,-99,More gatherings,4.0,Castle Mountain 40 Acres Behesht Retreat,-99,-99,-99,500.0,350.0,250.0,-99,"A regular affordable event that continues to create a safe space for self expression, acceptance and sharing of knowledge in an open minded community.",-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,Yes,"It's a nice feature, but not essential.",Somewhat Disconnected,Not Very Important,"I'm open to it, but haven't yet.",Very Important,No preference / I'd attend either way
1.0,3.0,13.0,4220.0,2.0,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,-99,,,,,,,1.0,,,-99,,,,,1.0,,,,,-99,I really love the sense of community and connection. The freedom that I can experience at a Burn is just beyond anything I experience in normal daily life.,1.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,-99,-99,,,,,-99,3.0,3.0,4.0,1.0,2.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,,,,,1.0,1.0,2.0,3.0,,,,,2.0,-99,-99,4.0,Sadly I don’t…,,"Right now, I don’t know.",-99,300.0,250.0,200.0,150,"I just hope they will continue, I think it’s very important for Australia to still have the Burning Seed happening!",-99,,,,"Yes, I consent",25 - 34,Queensland,Attended 1 event,No,It is a very important part of the experience.,Somewhat Connected,Not Very Important,,Not Important,No preference / I'd attend either way
1.0,3.0,10.0,2137.0,4.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,-99,,,,,,,1.0,,,-99,,,,,1.0,1.0,1.0,,,-99,"The Ten Principles sum it up pretty perfectly, but community, art, authenticity, decommodification, nature, dance, joy, fire, self expression and self discovery.",,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,Fire & Flow,"Workload balance for sure; understanding that people are gifting their time (especially in a pre-event role), and being respectful of boundaries that are set. Cajoling people into volunteering more than they already have, or biting off more than they can chew can be discouraging from me wanting to volunteer in a major way for that burn in future. Most of us have full time jobs, some have families, our downtime is limited as is.",Clearer communication about when a volunteer is needed *AND* when they aren't. Asking people to attend meetings repeatedly when none of the items are relevant to them can be a big drain. ,,,"The art I have contributed in the past has been digital and design, so N/A for myself here.","One big burn (like what Burning Seed used to be back in 2019) and perhaps a couple smaller, more intimate burns across the different regions in NSW (Central Coast, Illawarra, Tablelands, etc.)",1.0,2.0,3.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,8.0,8.0,7.0,7.0,,,,,1.0,,1.0,3.0,3.0,1.0,2.0,2.0,2.0,"Independent groups and some theme camps keeping the spirit alive by inviting burners out to other events, even if the events themselves aren't strictly burner-y. Continuing burner pubs, theme camp fundraising parties, etc.","More volunteers at burns, and more compromise (e.g. while I wasn't too pressed about a cold burn, there seemed to be little conversation about finding a more neutral time of year to Burn, instead jumping to the coldest option).",3.0,Nothing comes to mind sadly :(,,"Nothing that artists and Theme Camps aren't already accessing (i.e. Mothership, Reverse Garbage, etc.)",Kangaroo Valley and Berry both have pretty lively 'hippie' scenes and could potentially be open to conversations about hosting burns. They're both go-to's for weekend trips for us because they're very queerdo friendly. ,450.0,350.0,280.0,100,"From an attendee perspective, Burning Seed in 2019 was the perfect sweet spot for me. A lively collection of theme camps, a beautiful collection of burnable art, and a community that seemed truly together. I would love to see Burns return to a place like this, of togetherness on a massive scale. Burners shouldn't need to travel to other states to find a Burn to feel truly at Home at, I want us to return to that place. To be a state that can proudly show a community capable of creating beautiful things, like Modifyre and Blazing Swan. ","I think its important to consider the time of year when you consider ticket prices, I did try to clarify my answers but the bubbles were restricted to numerals only. I think the price of Metamorphosis would have gone down better if it weren't at the coldest time of year, and conversely I think people would have been more willing to attend at a suboptimal time of year if the ticket prices had been a little bit lower.  Operating at a loss for an org's first event is not unheard of, even if it is unpleasant. As I mentioned in my answers earlier, I think people were deterred by a perceived lack of compromise in the burn time of year. ",,,,"Yes, I consent",25 - 34,New South Wales,Attended 5+ events,No,"It is an essential, non-negotiable part of the event for me.",Somewhat Connected,Somewhat Important,,Not Important,No preference / I'd attend either way
1.0,4.0,16.0,3818.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,,,,1.0,,-99,"Shared effort, individuality",,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,A biennial big burn with one or two smallies,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,,,,,1.0,,2.0,3.0,,,,,4.0,Burns are happening!,Greater engagement with regional towns,4.0,-99,-99,-99,Indigenous Land Councils,350.0,300.0,250.0,-99,"Ensure regional folk are aware and welcomed, cautious of ""city-centric"" fundraisers. ","Try and find regional land councils, community groups, outreach services, environmental projects etc. that burners can assist when visiting for burns",,,,"Yes, I consent",35 - 44,Victoria,Attended 2-4 events,No,It is a very important part of the experience.,Somewhat Disconnected,Not Very Important,,Neutral,No preference / I'd attend either way
1.0,4.0,12.0,7654.0,4.0,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,-99,,,,,,1.0,,,,-99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,-99,The fact that we're all going to develop and have fun no matter what we try do. ,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,-99,Better tracking and centralised hours. ,"Better cross burn, international comunications platforms",Pretty much mostly costs - people can be hard too. ,No,,-99,1.0,3.0,5.0,,,,,,,,,,,,,1.0,,,,,,,3.0,3.0,,,,,2.0,-99,-99,5.0,-99,-99,-99,-99,675.0,550.0,170.0,,-99,-99,,Unknown,,"Yes, I consent",35 - 44,Outside Australia,Attended 5+ events,No,"It's a nice feature, but not essential.",Somewhat Connected,Not at all Important,,Very Important,No preference / I'd attend either way
1.0,4.0,10.0,2304.0,4.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,-99,,,,,,,1.0,,,-99,,,1.0,,,,,,,-99,"Building community is incredibly important; adventure/ child-like exploring, socialising with new people, volunteering and new experiences are all paramount for a well rounded human. The best thing I've done in life is become a burner ",,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,-99,,,,,,"One big annual, one or two smaller ones and meet up every few months ",1.0,2.0,3.0,2.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,1.0,6.0,,,,,,1.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,"I've been fairly disconnected so im not 100% sure. But it fills me with such heart and hope seeing people like Leanna, Roland and Dale try so hard to keep the burner community from fading out and dying ",I don't know enough to comment ,2.0,I don't sadly... stupid government ,I dont sadly ,"Gosh, i hope Sparkhaus doesn't fade away",-99,450.0,350.0,300.0,200,"Creative community, leaving a place better than we found it. Would have to see it rise to how big Seed was without the dodgy idiots who ruined it.",Thanks you doing this everyone!!!,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,"It's a nice feature, but not essential.",Somewhat Disconnected,Very Important,,Somewhat Unimportant,No preference / I'd attend either way
1.0,3.0,10.0,2038.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,1.0,,1.0,,,-99,"Community of like minded souls, chance to feel fully able to express myself, dance and play, explore and engage with incredible art.",,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,-99,-99,,,,,-99,2.0,2.0,3.0,7.0,2.0,6.0,7.0,7.0,2.0,2.0,6.0,8.0,8.0,8.0,7.0,5.0,1.0,,1.0,1.0,,,3.0,2.0,3.0,3.0,2.0,3.0,2.0,-99,-99,4.0,-99,-99,-99,-99,600.0,400.0,250.0,199,-99,-99,,,,"Yes, I consent",25 - 34,New South Wales,Attended 2-4 events,No,"It's a nice feature, but not essential.",Somewhat Connected,Not Very Important,,Neutral,To attend a Burn during warmer months without effigy/temple burns
1.0,5.0,10.0,2216.0,4.0,2.0,1.0,-99,They've gone to so many burns they are capable and knowledgable around navigating themselves and their fun. Day time activities without adult content are always a plus.. as is good weather!,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,1.0,1.0,1.0,,,1.0,,,-99,"Love the community, the fun, the costumes and the non-consumerism. The gifts of songs, art and whimsey",1.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,-99,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,-99,,Comms and reliability are always the things. Events I've participated in have done these well.,Logistics,-99,I think the trick for this is always adaptability and being self -sufficient. We had one large leave no trace issue-  but the crew dug deep and we cleaned ourselves and the playa up. ,"As long as the resources are there, i think the size is flexible.",1.0,2.0,3.0,6.0,,8.0,8.0,,1.0,1.0,2.0,8.0,8.0,8.0,,4.0,,1.0,,1.0,,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,-99,-99,4.0,-99,-99,-99,-99,400.0,300.0,300.0,150,"I think we need to let go of the need to burn. Let's look at alternatives to fire for the effigy. Technology can light and flicker, drones can be incredible. The burning in the cold is not appealing. And as climate change increases these risks moving away from flames gives us more community options in a more temperate season. Let's celebrate and have fun in the warmth not frost.",I love the Matong site - but it's inland location means the cooler seasons are cold. We just could not support that this year. But keep the site - just move the season. ,,,,"Yes, I consent",45 - 54,New South Wales,Attended 5+ events,Yes,"It's a nice feature, but not essential.",Neutral,Not Very Important,"Yes, I have before and/or would again.",Somewhat Important,To attend a Burn during warmer months without effigy/temple burns
1.0,3.0,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,-99,It’s fun,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",25 - 34,,Attended 5+ events,No,,,,,,
1.0,5.0,10.0,2505.0,4.0,2.0,1.0,-99,Nothing much. I don't rely on others to look after my child. ,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,-99,,,,,,,1.0,,,-99,,1.0,1.0,,1.0,,1.0,,,-99,"Community. Burners are my people. I searched for a long time for my community, and I found it within the burner sphere. ",,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,-99,Easy to manage shift choices through an app. ,Independence. There are too many people with too many opinions. ,Costs for sure. Time is a big one. ,"Yes, many times. Usually holding collaborative events in my theme camp space ",,"Many smaller burns are great, but a big burn with people from all over would also be great. Bring on all the burner events. ",2.0,3.0,5.0,6.0,2.0,8.0,8.0,7.0,2.0,2.0,2.0,1.0,7.0,7.0,1.0,7.0,,1.0,,1.0,,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,"Active community, regular get togethers. ",Less internal politics and less beaurocracy. ,3.0,-99,-99,-99,-99,350.0,300.0,250.0,100,"To continue the community in any way possible. I'm currently happy with there only being a few small local burns or meet ups, that are closer to home for me. ",-99,,Unknown,,"Yes, I consent",45 - 54,New South Wales,Attended 5+ events,Yes,"It is an essential, non-negotiable part of the event for me.",Very Connected,Somewhat Important,"Yes, I have before and/or would again.",Not Important,To attend a Burn during colder months to ensure effigy/temple burns occur
1.0,5.0,10.0,2026.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,1.0,,,,,-99,"Community, feeling free, ridiculous fun, building bonds and new connections, ",1.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,-99,-99,,,,-99,"Maverick burn was great, replicating that in a bigger setting.",2.0,3.0,4.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,1.0,2.0,6.0,8.0,7.0,4.0,1.0,,1.0,1.0,,,3.0,2.0,2.0,3.0,2.0,2.0,4.0,Not sure haven’t been to a nsw burn event since maverick,More events even if smaller,2.0,-99,-99,-99,-99,350.0,300.0,250.0,200,-99,-99,,,,"Yes, I consent",45 - 54,New South Wales,Attended 5+ events,No,"It's a nice feature, but not essential.",Somewhat Disconnected,Very Important,,Somewhat Important,To attend a Burn during warmer months without effigy/temple burns
